permno,date,prc,ret,vol,ticker
10107,2014-07-14,42.14,0.001188,21882943.0,MSFT
12742,2014-07-14,159.7,0.019926,1580916.0,LNKD
10107,2014-07-15,42.45,0.007356,29275783.0,MSFT
12742,2014-07-15,158.50999,-0.007451,1752159.0,LNKD
12742,2014-07-15,158.50999,-0.007451,1752159.0,LNKD
10107,2014-07-16,44.08,0.038398,63322372.0,MSFT
12742,2014-07-16,157.67,-0.005299,961125.0,LNKD
12742,2014-07-16,157.67,-0.005299,961125.0,LNKD
12742,2014-07-17,157.21001,-0.002917,1458617.0,LNKD
10107,2014-07-17,44.53,0.010209,82207381.0,MSFT
12742,2014-07-17,157.21001,-0.002917,1458617.0,LNKD
12742,2014-07-18,159.99001,0.017683,1250315.0,LNKD
12742,2014-07-18,159.99001,0.017683,1250315.0,LNKD
10107,2014-07-18,44.69,0.003593,43407490.0,MSFT
12742,2014-07-21,161.96001,0.012313,1318057.0,LNKD
12742,2014-07-21,161.96001,0.012313,1318057.0,LNKD
10107,2014-07-21,44.835,0.003245,37609378.0,MSFT
12742,2014-07-22,165.5,0.021857,1963851.0,LNKD
12742,2014-07-22,165.5,0.021857,1963851.0,LNKD
10107,2014-07-22,44.83,-0.000111,43095820.0,MSFT
10107,2014-07-23,44.87,0.000892,52368395.0,MSFT
12742,2014-07-23,171.78,0.037946,2683176.0,LNKD
12742,2014-07-23,171.78,0.037946,2683176.0,LNKD
12742,2014-07-24,178.05,0.0365,3195295.0,LNKD
12742,2014-07-24,178.05,0.0365,3195295.0,LNKD
10107,2014-07-24,44.4,-0.010475,30725348.0,MSFT
10107,2014-07-25,44.5,0.002252,26738524.0,MSFT
12742,2014-07-25,177.44,-0.003426,1459975.0,LNKD
12742,2014-07-25,177.44,-0.003426,1459975.0,LNKD
10107,2014-07-28,43.97,-0.01191,29687677.0,MSFT
12742,2014-07-28,178.0,0.003156,1515593.0,LNKD
12742,2014-07-28,178.0,0.003156,1515593.0,LNKD
10107,2014-07-29,43.885,-0.001933,27764099.0,MSFT
12742,2014-07-29,179.74001,0.009775,1640138.0,LNKD
12742,2014-07-29,179.74001,0.009775,1640138.0,LNKD
12742,2014-07-30,187.28999,0.042005,3158082.0,LNKD
12742,2014-07-30,187.28999,0.042005,3158082.0,LNKD
10107,2014-07-30,43.5785,-0.006984,31925735.0,MSFT
12742,2014-07-31,180.64,-0.035506,5383554.0,LNKD
10107,2014-07-31,43.16,-0.009603,31540882.0,MSFT
12742,2014-07-31,180.64,-0.035506,5383554.0,LNKD
12742,2014-08-01,201.78,0.117028,10511318.0,LNKD
12742,2014-08-01,201.78,0.117028,10511318.0,LNKD
10107,2014-08-01,42.86,-0.006951,31180968.0,MSFT
10107,2014-08-04,43.37,0.011899,34277387.0,MSFT
12742,2014-08-04,202.5,0.003568,3056084.0,LNKD
12742,2014-08-04,202.5,0.003568,3056084.0,LNKD
10107,2014-08-05,43.08,-0.006687,26267500.0,MSFT
12742,2014-08-05,204.64999,0.010617,2573731.0,LNKD
12742,2014-08-05,204.64999,0.010617,2573731.0,LNKD
12742,2014-08-06,203.57001,-0.005277,1702065.0,LNKD
12742,2014-08-06,203.57001,-0.005277,1702065.0,LNKD
10107,2014-08-06,42.74,-0.007892,24633966.0,MSFT
10107,2014-08-07,43.23,0.011465,30315183.0,MSFT
12742,2014-08-07,206.75999,0.01567,2064569.0,LNKD
12742,2014-08-07,206.75999,0.01567,2064569.0,LNKD
12742,2014-08-08,208.12,0.006578,1652100.0,LNKD
10107,2014-08-08,43.2,-0.000694,28945621.0,MSFT
12742,2014-08-08,208.12,0.006578,1652100.0,LNKD
12742,2014-08-11,212.89999,0.022968,2119346.0,LNKD
10107,2014-08-11,43.2,0.0,20351600.0,MSFT
12742,2014-08-11,212.89999,0.022968,2119346.0,LNKD
10107,2014-08-12,43.52,0.007407,21433725.0,MSFT
12742,2014-08-12,213.38,0.002255,1181219.0,LNKD
12742,2014-08-12,213.38,0.002255,1181219.0,LNKD
12742,2014-08-13,215.14,0.008248,1411440.0,LNKD
10107,2014-08-13,44.08,0.012868,22889484.0,MSFT
12742,2014-08-13,215.14,0.008248,1411440.0,LNKD
10107,2014-08-14,44.27,0.00431,19313194.0,MSFT
12742,2014-08-14,218.36,0.014967,1552547.0,LNKD
12742,2014-08-14,218.36,0.014967,1552547.0,LNKD
10107,2014-08-15,44.79,0.011746,41634438.0,MSFT
12742,2014-08-15,219.86,0.006869,2439173.0,LNKD
12742,2014-08-15,219.86,0.006869,2439173.0,LNKD
10107,2014-08-18,45.11,0.007144,26896074.0,MSFT
12742,2014-08-18,218.66,-0.005458,2284165.0,LNKD
12742,2014-08-18,218.66,-0.005458,2284165.0,LNKD
12742,2014-08-19,216.71001,-0.008918,2045926.0,LNKD
10107,2014-08-19,45.33,0.011084,28139494.0,MSFT
12742,2014-08-19,216.71001,-0.008918,2045926.0,LNKD
12742,2014-08-20,217.92,0.005583,1102363.0,LNKD
12742,2014-08-20,217.92,0.005583,1102363.0,LNKD
10107,2014-08-20,44.95,-0.008383,24770487.0,MSFT
10107,2014-08-21,45.22,0.006007,22285502.0,MSFT
12742,2014-08-21,219.2,0.005874,1069348.0,LNKD
12742,2014-08-21,219.2,0.005874,1069348.0,LNKD
10107,2014-08-22,45.15,-0.001548,18295116.0,MSFT
12742,2014-08-22,226.39999,0.032847,2692314.0,LNKD
12742,2014-08-22,226.39999,0.032847,2692314.0,LNKD
10107,2014-08-25,45.17,0.000443,16909999.0,MSFT
12742,2014-08-25,222.48,-0.017315,1904089.0,LNKD
12742,2014-08-25,222.48,-0.017315,1904089.0,LNKD
12742,2014-08-26,225.36,0.012945,1181532.0,LNKD
10107,2014-08-26,45.005,-0.003653,14877769.0,MSFT
12742,2014-08-26,225.36,0.012945,1181532.0,LNKD
12742,2014-08-27,224.2,-0.005147,930700.0,LNKD
12742,2014-08-27,224.2,-0.005147,930700.0,LNKD
10107,2014-08-27,44.87,-0.003,21287931.0,MSFT
12742,2014-08-28,223.25999,-0.004193,1011890.0,LNKD
12742,2014-08-28,223.25999,-0.004193,1011890.0,LNKD
10107,2014-08-28,44.88,0.000223,17657643.0,MSFT
10107,2014-08-29,45.43,0.012255,21608625.0,MSFT
12742,2014-08-29,225.75,0.011153,1029499.0,LNKD
12742,2014-08-29,225.75,0.011153,1029499.0,LNKD
12742,2014-09-02,225.0,-0.003322,1602688.0,LNKD
10107,2014-09-02,45.09,-0.007484,22996775.0,MSFT
12742,2014-09-02,225.0,-0.003322,1602688.0,LNKD
12742,2014-09-03,225.05,0.000222,1593178.0,LNKD
12742,2014-09-03,225.05,0.000222,1593178.0,LNKD
10107,2014-09-03,44.96,-0.002883,33689341.0,MSFT
12742,2014-09-04,227.55,0.011109,1717323.0,LNKD
10107,2014-09-04,45.26,0.006673,26478210.0,MSFT
12742,2014-09-04,227.55,0.011109,1717323.0,LNKD
12742,2014-09-05,229.63,0.009141,1559434.0,LNKD
10107,2014-09-05,45.91,0.014362,36939360.0,MSFT
12742,2014-09-05,229.63,0.009141,1559434.0,LNKD
12742,2014-09-08,230.60001,0.004224,985889.0,LNKD
12742,2014-09-08,230.60001,0.004224,985889.0,LNKD
10107,2014-09-08,46.47,0.012198,45752772.0,MSFT
12742,2014-09-09,228.74001,-0.008066,1271384.0,LNKD
12742,2014-09-09,228.74001,-0.008066,1271384.0,LNKD
10107,2014-09-09,46.76,0.006241,40302386.0,MSFT
12742,2014-09-10,231.0,0.00988,852569.0,LNKD
12742,2014-09-10,231.0,0.00988,852569.0,LNKD
10107,2014-09-10,46.84,0.001711,27304859.0,MSFT
12742,2014-09-11,226.61,-0.019004,1895902.0,LNKD
10107,2014-09-11,47.0,0.003416,29216560.0,MSFT
12742,2014-09-11,226.61,-0.019004,1895902.0,LNKD
10107,2014-09-12,46.695,-0.006489,38247122.0,MSFT
12742,2014-09-12,224.83,-0.007855,1392101.0,LNKD
12742,2014-09-12,224.83,-0.007855,1392101.0,LNKD
12742,2014-09-15,207.71001,-0.076146,3929450.0,LNKD
10107,2014-09-15,46.24,-0.009744,37668051.0,MSFT
12742,2014-09-15,207.71001,-0.076146,3929450.0,LNKD
12742,2014-09-16,212.38,0.022483,2971543.0,LNKD
12742,2014-09-16,212.38,0.022483,2971543.0,LNKD
10107,2014-09-16,46.76,0.011246,27910571.0,MSFT
10107,2014-09-17,46.52,-0.005133,38319224.0,MSFT
12742,2014-09-17,210.03999,-0.011018,1657112.0,LNKD
12742,2014-09-17,210.03999,-0.011018,1657112.0,LNKD
10107,2014-09-18,46.68,0.003439,35556632.0,MSFT
12742,2014-09-18,210.5,0.00219,1020704.0,LNKD
12742,2014-09-18,210.5,0.00219,1020704.0,LNKD
12742,2014-09-19,211.17,0.003183,1643380.0,LNKD
12742,2014-09-19,211.17,0.003183,1643380.0,LNKD
10107,2014-09-19,47.52,0.017995,202567850.0,MSFT
12742,2014-09-22,206.89,-0.020268,1548672.0,LNKD
10107,2014-09-22,47.06,-0.00968,38700591.0,MSFT
12742,2014-09-22,206.89,-0.020268,1548672.0,LNKD
12742,2014-09-23,206.21001,-0.003287,1629793.0,LNKD
12742,2014-09-23,206.21001,-0.003287,1629793.0,LNKD
10107,2014-09-23,46.56,-0.010625,33431078.0,MSFT
12742,2014-09-24,211.63,0.026284,1584463.0,LNKD
12742,2014-09-24,211.63,0.026284,1584463.0,LNKD
10107,2014-09-24,47.08,0.011168,26582713.0,MSFT
12742,2014-09-25,206.03999,-0.026414,1557512.0,LNKD
12742,2014-09-25,206.03999,-0.026414,1557512.0,LNKD
10107,2014-09-25,46.04,-0.02209,33077385.0,MSFT
12742,2014-09-26,212.72,0.032421,1962540.0,LNKD
10107,2014-09-26,46.41,0.008036,27078764.0,MSFT
12742,2014-09-26,212.72,0.032421,1962540.0,LNKD
10107,2014-09-29,46.44,0.000646,26090980.0,MSFT
12742,2014-09-29,210.38,-0.011,983022.0,LNKD
12742,2014-09-29,210.38,-0.011,983022.0,LNKD
12742,2014-09-30,207.78999,-0.012311,1269713.0,LNKD
10107,2014-09-30,46.36,-0.001723,33037774.0,MSFT
12742,2014-09-30,207.78999,-0.012311,1269713.0,LNKD
10107,2014-10-01,45.9,-0.009922,38088355.0,MSFT
12742,2014-10-01,203.08,-0.022667,1877416.0,LNKD
12742,2014-10-01,203.08,-0.022667,1877416.0,LNKD
12742,2014-10-02,207.0,0.019303,1527950.0,LNKD
12742,2014-10-02,207.0,0.019303,1527950.0,LNKD
10107,2014-10-02,45.76,-0.00305,25119508.0,MSFT
12742,2014-10-03,210.87,0.018696,1458780.0,LNKD
12742,2014-10-03,210.87,0.018696,1458780.0,LNKD
10107,2014-10-03,46.09,0.007212,32453273.0,MSFT
10107,2014-10-06,46.09,0.0,20603960.0,MSFT
12742,2014-10-06,208.22,-0.012567,1191485.0,LNKD
12742,2014-10-06,208.22,-0.012567,1191485.0,LNKD
12742,2014-10-07,204.39,-0.018394,1204452.0,LNKD
10107,2014-10-07,45.53,-0.01215,25724544.0,MSFT
12742,2014-10-07,204.39,-0.018394,1204452.0,LNKD
10107,2014-10-08,46.78,0.027454,33031072.0,MSFT
12742,2014-10-08,207.07001,0.013112,2070863.0,LNKD
12742,2014-10-08,207.07001,0.013112,2070863.0,LNKD
12742,2014-10-09,201.99001,-0.024533,1684133.0,LNKD
12742,2014-10-09,201.99001,-0.024533,1684133.0,LNKD
10107,2014-10-09,45.85,-0.01988,34426595.0,MSFT
12742,2014-10-10,194.23,-0.038418,2403315.0,LNKD
10107,2014-10-10,44.03,-0.039695,51978454.0,MSFT
12742,2014-10-10,194.23,-0.038418,2403315.0,LNKD
12742,2014-10-13,193.13,-0.005663,1843351.0,LNKD
10107,2014-10-13,43.65,-0.00863,37100207.0,MSFT
12742,2014-10-13,193.13,-0.005663,1843351.0,LNKD
10107,2014-10-14,43.73,0.001833,38120758.0,MSFT
12742,2014-10-14,196.02,0.014964,1034513.0,LNKD
12742,2014-10-14,196.02,0.014964,1034513.0,LNKD
10107,2014-10-15,43.22,-0.011662,60226781.0,MSFT
12742,2014-10-15,199.62,0.018365,1539120.0,LNKD
12742,2014-10-15,199.62,0.018365,1539120.0,LNKD
10107,2014-10-16,42.74,-0.011106,49063704.0,MSFT
12742,2014-10-16,198.39,-0.006162,2032867.0,LNKD
12742,2014-10-16,198.39,-0.006162,2032867.0,LNKD
12742,2014-10-17,195.96001,-0.012249,1417097.0,LNKD
12742,2014-10-17,195.96001,-0.012249,1417097.0,LNKD
10107,2014-10-17,43.63,0.020824,40683346.0,MSFT
10107,2014-10-20,44.08,0.010314,34530887.0,MSFT
12742,2014-10-20,198.44,0.012656,1033456.0,LNKD
12742,2014-10-20,198.44,0.012656,1033456.0,LNKD
10107,2014-10-21,44.88,0.018149,36446324.0,MSFT
12742,2014-10-21,205.38,0.034973,1527929.0,LNKD
12742,2014-10-21,205.38,0.034973,1527929.0,LNKD
12742,2014-10-22,198.52,-0.033402,1446918.0,LNKD
10107,2014-10-22,44.38,-0.011141,33579817.0,MSFT
12742,2014-10-22,198.52,-0.033402,1446918.0,LNKD
12742,2014-10-23,202.62,0.020653,1062406.0,LNKD
12742,2014-10-23,202.62,0.020653,1062406.0,LNKD
10107,2014-10-23,45.02,0.014421,45451903.0,MSFT
12742,2014-10-24,202.10001,-0.002566,873209.0,LNKD
10107,2014-10-24,46.13,0.024656,61081039.0,MSFT
12742,2014-10-24,202.10001,-0.002566,873209.0,LNKD
12742,2014-10-27,199.99001,-0.01044,957070.0,LNKD
12742,2014-10-27,199.99001,-0.01044,957070.0,LNKD
10107,2014-10-27,45.91,-0.004769,30375145.0,MSFT
12742,2014-10-28,205.35001,0.026801,1296890.0,LNKD
12742,2014-10-28,205.35001,0.026801,1296890.0,LNKD
10107,2014-10-28,46.49,0.012634,29049828.0,MSFT
10107,2014-10-29,46.62,0.002796,30283622.0,MSFT
12742,2014-10-29,199.50999,-0.028439,1742975.0,LNKD
12742,2014-10-29,199.50999,-0.028439,1742975.0,LNKD
12742,2014-10-30,202.89999,0.016992,4365384.0,LNKD
12742,2014-10-30,202.89999,0.016992,4365384.0,LNKD
10107,2014-10-30,46.05,-0.012227,30073873.0,MSFT
10107,2014-10-31,46.95,0.019544,35849656.0,MSFT
12742,2014-10-31,228.96001,0.128438,6947123.0,LNKD
12742,2014-10-31,228.96001,0.128438,6947123.0,LNKD
12742,2014-11-03,233.08,0.017994,2941162.0,LNKD
12742,2014-11-03,233.08,0.017994,2941162.0,LNKD
10107,2014-11-03,47.44,0.010437,23130397.0,MSFT
12742,2014-11-04,238.42999,0.022954,2463291.0,LNKD
10107,2014-11-04,47.57,0.00274,21530913.0,MSFT
12742,2014-11-04,238.42999,0.022954,2463291.0,LNKD
10107,2014-11-05,47.86,0.006096,22449883.0,MSFT
12742,2014-11-05,218.17999,-0.084931,3769496.0,LNKD
12742,2014-11-05,218.17999,-0.084931,3769496.0,LNKD
12742,2014-11-06,224.64999,0.029654,3299620.0,LNKD
12742,2014-11-06,224.64999,0.029654,3299620.0,LNKD
10107,2014-11-06,48.7,0.017551,33039091.0,MSFT
12742,2014-11-07,223.03999,-0.007167,1363371.0,LNKD
10107,2014-11-07,48.68,-0.000411,28000598.0,MSFT
12742,2014-11-07,223.03999,-0.007167,1363371.0,LNKD
10107,2014-11-10,48.89,0.004314,36370067.0,MSFT
12742,2014-11-10,229.25,0.027843,1482354.0,LNKD
12742,2014-11-10,229.25,0.027843,1482354.0,LNKD
12742,2014-11-11,231.0,0.007634,1051059.0,LNKD
10107,2014-11-11,48.87,-0.000409,23445239.0,MSFT
12742,2014-11-11,231.0,0.007634,1051059.0,LNKD
10107,2014-11-12,48.78,-0.001842,22722515.0,MSFT
12742,2014-11-12,231.13,0.000563,1024532.0,LNKD
12742,2014-11-12,231.13,0.000563,1024532.0,LNKD
12742,2014-11-13,229.77,-0.005884,1366487.0,LNKD
10107,2014-11-13,49.61,0.017015,26210433.0,MSFT
12742,2014-11-13,229.77,-0.005884,1366487.0,LNKD
10107,2014-11-14,49.58,-0.000605,29081658.0,MSFT
12742,2014-11-14,233.89,0.017931,1395613.0,LNKD
12742,2014-11-14,233.89,0.017931,1395613.0,LNKD
12742,2014-11-17,223.28,-0.045363,2756876.0,LNKD
10107,2014-11-17,49.46,-0.00242,30318648.0,MSFT
12742,2014-11-17,223.28,-0.045363,2756876.0,LNKD
12742,2014-11-18,221.07001,-0.009898,1973239.0,LNKD
12742,2014-11-18,221.07001,-0.009898,1973239.0,LNKD
10107,2014-11-18,48.74,-0.008289,23996457.0,MSFT
12742,2014-11-19,219.61,-0.006604,1289021.0,LNKD
12742,2014-11-19,219.61,-0.006604,1289021.0,LNKD
10107,2014-11-19,48.22,-0.010669,26177450.0,MSFT
12742,2014-11-20,220.3,0.003142,798952.0,LNKD
10107,2014-11-20,48.7,0.009954,21510587.0,MSFT
12742,2014-11-20,220.3,0.003142,798952.0,LNKD
10107,2014-11-21,47.98,-0.014784,42884795.0,MSFT
12742,2014-11-21,219.09,-0.005493,1052289.0,LNKD
12742,2014-11-21,219.09,-0.005493,1052289.0,LNKD
10107,2014-11-24,47.59,-0.008128,35434245.0,MSFT
12742,2014-11-24,221.75999,0.012187,1159450.0,LNKD
12742,2014-11-24,221.75999,0.012187,1159450.0,LNKD
10107,2014-11-25,47.47,-0.002522,28007993.0,MSFT
12742,2014-11-25,224.35001,0.011679,1017857.0,LNKD
12742,2014-11-25,224.35001,0.011679,1017857.0,LNKD
12742,2014-11-26,226.34,0.00887,969617.0,LNKD
12742,2014-11-26,226.34,0.00887,969617.0,LNKD
10107,2014-11-26,47.75,0.005898,27164877.0,MSFT
12742,2014-11-28,226.27,-0.000309,493171.0,LNKD
